Customer Name,Refractory,Lining type,campaign,Heat number (life number),Total Heat Time previous (minutes),Total Heat Time (minutes),Scrap (MT),Sponge (MT),Hot Heel (MT),Alloys (MT),Input (MT),Final C%,Tapping Temperature ©,Output (MT),Output + Next Hot Heel (MT),Input energy previous (KWH),Input energy (KWH),Previous Voltage,Previous Frequency,Previous Rating of the Furnace,Voltage,Frequency,Rating of the furnace (KW),Melt rate (MT/Hr),Efficiency (MT/KWH),Number of capacitors removed,Refractory lining before heating,Refractory lining after heating,Previous Input,Previous Output,Power,Power previous,Carbon addition (Kg),SiMn addition (Kg),Pig iron addition (MT) ,Scrap (KG),Output (KG),Pig iron (KG),Lumps(%),Pellets(%),Fines(%),Pellets(kg),Lumps(Kg),Fines (Kg)
Godavari,SRM,NL,8,5,175,180,2.5,15.55,,0.3,18.34878049,,,15.5,15.5,12080,12800,,,,,,,5.166666667,0.001210938,,5.46875,5.1796875,18.47512195,15.6,4266.666667,4141.714286,100,200,,,,,23,77,,77,,
Godavari,SRM,NL,8,6,180,180,2.5,15.67,,0.3,18.47073171,,,15.6,15.6,12800,13800,,,,,,,5.2,0.001130435,,5.1796875,4.890625,18.34878049,15.5,4600,4266.666667,100,200,,,,,23,77,,77,,
Godavari,SRM,NL,8,7,180,180,2.5,17.37,,0.31,20.17585366,,,17,17,13800,14320,,,,,,,5.666666667,0.001187151,,4.890625,4.6015625,18.47073171,15.6,4773.333333,4600,100,210,,,,,23,77,,77,,
Godavari,SRM,NL,8,8,180,160,2.5,16.32,,0.27,19.08707317,,,16.1,16.1,14320,12600,,,,,,,6.0375,0.001277778,,4.6015625,4.3125,20.17585366,17,4725,4773.333333,80,190,,,,,23,77,,77,,
Godavari,SRM,NL,8,9,160,170,2.5,13.73,,0.29,16.52170732,,,14,14,12600,12800,,,,,,,4.941176471,0.00109375,,4.3125,4.0234375,19.08707317,16.1,4517.647059,4725,110,180,,,,,23,77,,77,,
Godavari,SRM,NL,8,10,170,185,2.5,16.15,,0.31,18.95634146,,,16,16,12800,14800,,,,,,,5.189189189,0.001081081,,4.0234375,3.734375,16.52170732,14,4800,4517.647059,110,200,,,,,23,77,,77,,
Godavari,SRM,NL,8,11,185,185,2.5,16.74,,0.32,19.56390244,,,16.5,16.5,14800,13640,,,,,,,5.351351351,0.001209677,,3.734375,3.4453125,18.95634146,16,4423.783784,4800,100,220,,,,,23,77,,77,,
Godavari,SRM,NL,8,12,185,180,2.5,16.89,,0.3,19.6902439,,,16.6,16.6,13640,14120,,,,,,,5.533333333,0.001175637,,3.4453125,3.15625,19.56390244,16.5,4706.666667,4423.783784,100,200,,,,,18.7,72,9.3,72,,
Godavari,SRM,NL,8,13,180,170,2.5,16.77,,0.3,19.56829268,,,16.5,16.5,14120,13480,,,,,,,5.823529412,0.001224036,,3.15625,2.8671875,19.6902439,16.6,4757.647059,4706.666667,100,200,,,,,18.7,72,9.3,72,,
Godavari,SRM,NL,8,14,170,210,2.5,16.89,,0.3,19.6902439,,,16.6,16.6,13480,12280,,,,,,,4.742857143,0.001351792,,2.8671875,2.578125,19.56829268,16.5,3508.571429,4757.647059,100,200,,,,,18.7,72,9.3,72,,
Godavari,SRM,NL,8,15,210,185,2.5,16.16,,0.3,18.95853659,,,16,16,12280,14000,,,,,,,5.189189189,0.001142857,,2.578125,2.2890625,19.6902439,16.6,4540.540541,3508.571429,100,200,,,,,18.7,72,9.3,72,,
Godavari,SRM,NL,8,16,185,165,2.5,15.81,,0.285,18.59597561,,,15.7,15.7,14000,13400,,,,,,,5.709090909,0.001171642,,2.2890625,2,18.95853659,16,4872.727273,4540.540541,85,200,,,,,18.7,72,9.3,72,,
Godavari,SRM,NL,9,1,0,230,2,16.88,,0.3,19.17804878,,,16.1,16.1,0,15320,0,0,,,,,4.2,0.001050914,,6.625,6.239583333,0,0,3996.521739,0,100,200,,,,,18.7,72,9.3,72,,
Godavari,SRM,NL,9,2,230,200,2,15.66,,0.3,17.95853659,,,15.1,15.1,15320,13840,,,,,,,4.53,0.00109104,,6.239583333,5.854166667,19.17804878,16.1,4152,3996.521739,100,200,,,,,18.7,72,9.3,72,,
Godavari,SRM,NL,9,3,200,205,2,17.24,,0.3,19.54390244,,,16.4,16.4,13840,14160,,,,,,,4.8,0.001158192,,5.854166667,5.46875,17.95853659,15.1,4144.390244,4152,100,200,,,,,19.6,75.4,5,75.4,,
Godavari,SRM,NL,9,4,205,180,2,16.54,,0.28,18.81658537,,,15.8,15.8,14160,11760,,,,,,,5.266666667,0.001343537,,5.46875,5.083333333,19.54390244,16.4,3920,4144.390244,100,180,,,,,19.6,75.4,5,75.4,,
Godavari,SRM,NL,9,5,180,205,2,15.56,,0.28,17.84097561,,,15,15,11760,13040,,,,,,,4.390243902,0.001150307,,5.083333333,4.697916667,18.81658537,15.8,3816.585366,3920,100,180,,,,,19.6,75.4,5,75.4,,
Godavari,SRM,NL,9,6,205,175,2,15.56,,0.28,17.84097561,,,15,15,13040,12800,,,,,,,5.142857143,0.001171875,,4.697916667,4.3125,17.84097561,15,4388.571429,3816.585366,100,180,,,,,19.6,75.4,5,75.4,,
Godavari,SRM,NL,9,7,175,165,2,15.07,,0.28,17.35317073,,,14.6,14.6,12800,11840,,,,,,,5.309090909,0.001233108,,4.3125,3.927083333,17.84097561,15,4305.454545,4388.571429,100,180,,,,,19.6,75.4,5,75.4,,
Godavari,SRM,NL,9,8,165,190,2.5,16.27,,0.31,19.07829268,,,16.1,16.1,11840,13840,,,,,,,5.084210526,0.001163295,,3.927083333,3.541666667,17.35317073,14.6,4370.526316,4305.454545,100,210,,,,,19.6,75.4,5,75.4,,
Godavari,SRM,NL,9,9,190,195,2.5,16.62,,0.32,19.44195122,,,16.4,16.4,13840,14440,,,,,,,5.046153846,0.001135734,,3.541666667,3.15625,19.07829268,16.1,4443.076923,4370.526316,100,220,,,,,19.6,75.4,5,75.4,,
Godavari,SRM,NL,9,10,195,170,2.5,16.77,,0.3,19.56829268,,,16.5,16.5,14440,13800,,,,,,,5.823529412,0.001195652,,3.15625,2.770833333,19.44195122,16.4,4870.588235,4443.076923,100,200,,,,,19.6,75.4,5,75.4,,
Godavari,SRM,NL,9,11,170,200,2,17.60,,0.31,19.90756098,,,16.7,16.7,13800,14400,,,,,,,5.01,0.001159722,,2.770833333,2.385416667,19.56829268,16.5,4320,4870.588235,100,210,,,,,18.6,71.8,9.6,71.8,,
Godavari,SRM,NL,9,12,200,150,2,17.12,,0.3,19.42195122,,,16.3,16.3,14400,11880,,,,,,,6.52,0.001372054,,2.385416667,2,19.90756098,16.7,4752,4320,100,200,,,,,18.6,71.8,9.6,71.8,,
Godavari,SRM,NL,10,1,0,220,2,17.00,,0.3,19.3,,,16.2,16.2,0,13520,0,0,,,,,4.418181818,0.001198225,,6.625,6.1625,0,0,3687.272727,0,100,200,,,,,18.6,71.8,9.6,71.8,,
Godavari,SRM,NL,10,2,220,150,2,14.98,,0.26,17.23560976,,,14.5,14.5,13520,11520,,,,,,,5.8,0.001258681,,6.1625,5.7,19.3,16.2,4608,3687.272727,80,180,,,,,18.6,71.8,9.6,71.8,,
Godavari,SRM,NL,10,3,150,190,2,15.52,,0.31,17.83439024,,,15,15,11520,13520,,,,,,,4.736842105,0.001109467,,5.7,5.2375,17.23560976,14.5,4269.473684,4608,100,210,,,,,18.6,71.8,9.6,71.8,,
Godavari,SRM,NL,10,4,190,170,2,15.07,,0.28,17.35317073,,,14.6,14.6,13520,12800,,,,,,,5.152941176,0.001140625,,5.2375,4.775,17.83439024,15,4517.647059,4269.473684,100,180,,,,,18.6,71.8,9.6,71.8,,
Godavari,SRM,NL,10,5,170,190,2,15.20,,0.28,17.47512195,,,14.7,14.7,12800,12760,,,,,,,4.642105263,0.001152038,,4.775,4.3125,17.35317073,14.6,4029.473684,4517.647059,100,180,,,,,18.6,71.8,9.6,71.8,,
Godavari,SRM,NL,10,6,190,190,2,17.23,,0.31,19.54170732,,,16.4,16.4,12760,13360,,,,,,,5.178947368,0.001227545,,4.3125,3.85,17.47512195,14.7,4218.947368,4029.473684,100,210,,,,,17.6,71.4,11,71.4,,
Godavari,SRM,NL,10,7,190,210,2,17.33,,0.33,19.65926829,,,16.5,16.5,13360,14400,,,,,,,4.714285714,0.001145833,,3.85,3.3875,19.54170732,16.4,4114.285714,4218.947368,120,210,,,,,17.6,71.4,11,71.4,,
Godavari,SRM,NL,10,8,210,200,2,17.59,,0.32,19.90536585,,,16.7,16.7,14400,15280,,,,,,,5.01,0.001092932,,3.3875,2.925,19.65926829,16.5,4584,4114.285714,100,220,,,,,17.6,71.4,11,71.4,,
Godavari,SRM,NL,10,9,200,155,2,15.68,,0.285,17.96182927,,,15.1,15.1,15280,11560,,,,,,,5.84516129,0.001306228,,2.925,2.4625,19.90536585,16.7,4474.83871,4584,85,200,,,,,17.6,71.4,11,71.4,,
Godavari,SRM,NL,10,10,155,150,2,15.56,,0.28,17.84097561,,,15,15,11560,11400,,,,,,,6,0.001315789,,2.4625,2,17.96182927,15.1,4560,4474.83871,80,200,,,,,17.6,71.4,11,71.4,,
Godavari,SRM,NL,11,1,0,220,2,15.83,,0.26,18.08926829,,,15.2,15.2,0,14560,0,0,,,,,4.145454545,0.001043956,,6.625,6.111111111,0,0,3970.909091,0,80,180,,,,,17.6,71.4,11,71.4,,
Godavari,SRM,NL,11,2,220,190,2,14.49,,0.26,16.74780488,,,14.1,14.1,14560,13400,,,,,,,4.452631579,0.001052239,,6.111111111,5.597222222,18.08926829,15.2,4231.578947,3970.909091,80,180,,,,,17.6,71.4,11,71.4,,
Godavari,SRM,NL,11,3,190,160,2.5,14.62,,0.26,17.38195122,,,14.7,14.7,13400,10920,,,,,,,5.5125,0.001346154,,5.597222222,5.083333333,16.74780488,14.1,4095,4231.578947,80,180,,,,,22,73,5,73,,
Godavari,SRM,NL,11,4,160,190,2.5,16.65,,0.3,19.44634146,,,16.4,16.4,10920,13600,,,,,,,5.178947368,0.001205882,,5.083333333,4.569444444,17.38195122,14.7,4294.736842,4095,100,200,,,,,22,73,5,73,,
Godavari,SRM,NL,11,5,190,190,2.5,16.55,,0.28,19.32878049,,,16.3,16.3,13600,11920,,,,,,,5.147368421,0.00136745,,4.569444444,4.055555556,19.44634146,16.4,3764.210526,4294.736842,100,180,,,,,22,73,5,73,,
Godavari,SRM,NL,11,6,190,195,2.5,15.06,,0.3,17.86097561,,,15.1,15.1,11920,13200,,,,,,,4.646153846,0.001143939,,4.055555556,3.541666667,19.32878049,16.3,4061.538462,3764.210526,100,200,,,,,22,73,5,73,,
Godavari,SRM,NL,11,7,195,170,2.5,15.55,,0.3,18.34878049,,,15.5,15.5,13200,12520,,,,,,,5.470588235,0.001238019,,3.541666667,3.027777778,17.86097561,15.1,4418.823529,4061.538462,100,200,,,,,22,73,5,73,,
Godavari,SRM,NL,11,8,170,185,2.5,15.79,,0.3,18.59268293,,,15.7,15.7,12520,13240,,,,,,,5.091891892,0.001185801,,3.027777778,2.513888889,18.34878049,15.5,4294.054054,4418.823529,100,200,,,,,22,73,5,73,,
Godavari,SRM,NL,11,9,185,190,2.5,15.91,,0.3,18.71463415,,,15.8,15.8,13240,14200,,,,,,,4.989473684,0.001112676,,2.513888889,2,18.59268293,15.7,4484.210526,4294.054054,100,200,,,,,22,73,5,73,,
Godavari,SRM,NL,12,1,0,195,2.5,16.41,,0.29,19.20463415,,,16.2,16.2,0,13360,0,0,,,,,4.984615385,0.001212575,,6.625,6.239583333,0,0,4110.769231,0,100,190,,,,,22,73,5,73,,
Godavari,SRM,NL,12,2,195,180,2.5,16.67,,0.28,19.45073171,,,16.4,16.4,13360,12720,,,,,,,5.466666667,0.001289308,,6.239583333,5.854166667,19.20463415,16.2,4240,4110.769231,100,180,,,,,19.5,79,1.5,79,,
Godavari,SRM,NL,12,3,180,170,2.5,16.44,,0.27,19.20902439,,,16.2,16.2,12720,12760,,,,,,,5.717647059,0.001269592,,5.854166667,5.46875,19.45073171,16.4,4503.529412,4240,100,170,,,,,19.5,79,1.5,79,,
Godavari,SRM,NL,12,4,170,220,2.5,15.32,,0.29,18.10707317,,,15.3,15.3,12760,12720,,,,,,,4.172727273,0.00120283,,5.46875,5.083333333,19.20902439,16.2,3469.090909,4503.529412,100,190,,,,,19.5,79,1.5,79,,
Godavari,SRM,NL,12,5,220,190,2.5,15.20,,0.285,17.98621951,,,15.2,15.2,12720,13080,,,,,,,4.8,0.00116208,,5.083333333,4.697916667,18.10707317,15.3,4130.526316,3469.090909,100,185,,,,,19.5,79,1.5,79,,
Godavari,SRM,NL,12,6,190,190,2.5,14.94,,0.3,17.73902439,,,15,15,13080,13920,,,,,,,4.736842105,0.001077586,,4.697916667,4.3125,17.98621951,15.2,4395.789474,4130.526316,100,200,,,,,19.5,79,1.5,79,,
Godavari,SRM,NL,12,7,190,200,2.5,15.30,,0.3,18.10487805,,,15.3,15.3,13920,13800,,,,,,,4.59,0.001108696,,4.3125,3.927083333,17.73902439,15,4140,4395.789474,100,200,,,,,19.5,79,1.5,79,,
Godavari,SRM,NL,12,8,200,175,2.5,14.96,,0.28,17.74341463,,,15,15,13800,12700,,,,,,,5.142857143,0.001181102,,3.927083333,3.541666667,18.10487805,15.3,4354.285714,4140,100,180,,,,,19.5,79,1.5,79,,
Godavari,SRM,NL,12,9,175,,1.6,17.97,,0.3,19.86585366,,,16.6,16.6,12700,14440,,,,,,,#DIV/0!,0.001149584,,3.541666667,3.15625,17.74341463,15,#DIV/0!,4354.285714,100,200,,,,,18.6,74,7.4,74,,
Godavari,SRM,NL,12,10,,,1.6,17.60,,0.3,19.5,,,16.3,16.3,14440,13480,,,,,,,#DIV/0!,0.001209199,,3.15625,2.770833333,19.86585366,16.6,#DIV/0!,#DIV/0!,100,200,,,,,18.6,74,7.4,74,,
Godavari,SRM,NL,12,11,,,1.6,17.72,,0.3,19.62195122,,,16.4,16.4,13480,15000,,,,,,,#DIV/0!,0.001093333,,2.770833333,2.385416667,19.5,16.3,#DIV/0!,#DIV/0!,100,200,,,,,18.6,74,7.4,74,,
Godavari,SRM,NL,12,12,,,1.6,18.56,,0.31,20.47341463,,,17.1,17.1,15000,14400,,,,,,,#DIV/0!,0.0011875,,2.385416667,2,19.62195122,16.4,#DIV/0!,#DIV/0!,100,210,,,,,18.6,74,7.4,74,,
Godavari,SRM,NL,13,1,0,,1.6,15.43,,0.28,17.30926829,,,14.5,14.5,0,10800,0,0,,,,,#DIV/0!,0.001342593,,6.625,6.316666667,0,0,#DIV/0!,0,100,180,,,,,18.6,74,7.4,74,,
Godavari,SRM,NL,13,2,,,1.6,15.31,,0.28,17.18731707,,,14.4,14.4,10800,12560,,,,,,,#DIV/0!,0.001146497,,6.316666667,6.008333333,17.30926829,14.5,#DIV/0!,#DIV/0!,100,180,,,,,18.6,74,7.4,74,,
Godavari,SRM,NL,13,3,,,1.6,15.42,,0.285,17.30817073,,,14.5,14.5,12560,12480,,,,,,,#DIV/0!,0.001161859,,6.008333333,5.7,17.18731707,14.4,#DIV/0!,#DIV/0!,100,185,,,,,18.6,74,7.4,74,,
Godavari,SRM,NL,13,4,,190,1.6,16.40,,0.28,18.28487805,,,15.3,15.3,12480,11840,,,,,,,4.831578947,0.00129223,,5.7,5.391666667,17.30817073,14.5,3738.947368,#DIV/0!,100,180,,,,,19,76,5,76,,
Godavari,SRM,NL,13,5,190,190,1.6,16.65,,0.28,18.52878049,,,15.5,15.5,11840,12320,,,,,,,4.894736842,0.001258117,,5.391666667,5.083333333,18.28487805,15.3,3890.526316,3738.947368,100,180,,,,,19,76,5,76,,
Godavari,SRM,NL,13,6,190,210,1.6,17.48,,0.3,19.37804878,,,16.2,16.2,12320,13800,,,,,,,4.628571429,0.001173913,,5.083333333,4.775,18.52878049,15.5,3942.857143,3890.526316,100,200,,,,,19,76,5,76,,
Godavari,SRM,NL,13,7,210,200,1.6,17.36,,0.3,19.25609756,,,16.1,16.1,13800,14080,,,,,,,4.83,0.001143466,,4.775,4.466666667,19.37804878,16.2,4224,3942.857143,100,200,,,,,19,76,5,76,,
Godavari,SRM,NL,13,8,200,190,1.6,15.04,,0.3,16.93902439,,,14.2,14.2,14080,13000,,,,,,,4.484210526,0.001092308,,4.466666667,4.158333333,19.25609756,16.1,4105.263158,4224,100,200,,,,,19,76,5,76,,
Godavari,SRM,NL,13,9,190,190,1.6,14.92,,0.3,16.81707317,,,14.1,14.1,13000,13560,,,,,,,4.452631579,0.001039823,,4.158333333,3.85,16.93902439,14.2,4282.105263,4105.263158,100,200,,,,,19,76,5,76,,
Godavari,SRM,NL,13,10,190,175,1.6,16.26,,0.3,18.15853659,,,15.2,15.2,13560,13480,,,,,,,5.211428571,0.001127596,,3.85,3.541666667,16.81707317,14.1,4621.714286,4282.105263,100,200,,,,,19,76,5,76,,
Godavari,SRM,NL,13,11,175,155,1.6,15.67,,0.28,17.55317073,,,14.7,14.7,13480,10680,,,,,,,5.690322581,0.001376404,,3.541666667,3.233333333,18.15853659,15.2,4134.193548,4621.714286,100,180,,,,,19,76,5,76,,
Godavari,SRM,NL,13,12,155,170,1.6,16.52,,0.285,18.40573171,,,15.4,15.4,10680,11920,,,,,,,5.435294118,0.001291946,,3.233333333,2.925,17.55317073,14.7,4207.058824,4134.193548,100,185,,,,,17,77,6,77,,
Godavari,SRM,NL,13,13,170,180,1.6,17.36,,0.3,19.25609756,,,16.1,16.1,11920,13280,,,,,,,5.366666667,0.001212349,,2.925,2.616666667,18.40573171,15.4,4426.666667,4207.058824,100,200,,,,,17,77,6,77,,
Godavari,SRM,NL,13,14,180,180,1.6,14.80,,0.3,16.69512195,,,14,14,13280,12320,,,,,,,4.666666667,0.001136364,,2.616666667,2.308333333,19.25609756,16.1,4106.666667,4426.666667,100,200,,,,,17,77,6,77,,
Godavari,SRM,NL,13,15,180,180,2.4,16.64,,0.3,19.34390244,,,16.3,16.3,12320,14160,,,,,,,5.433333333,0.00115113,,2.308333333,2,16.69512195,14,4720,4106.666667,100,200,,,,,17,77,6,77,,
Godavari,SRM,NL,14,1,0,220,2.4,15.80,,0.29,18.49243902,,,15.6,15.6,0,13800,0,0,,,,,4.254545455,0.001130435,,6.625,6.294642857,0,0,3763.636364,0,100,190,,,,,17,77,6,77,,
Godavari,SRM,NL,14,2,220,190,1.6,16.27,,0.29,18.16073171,,,15.2,15.2,13800,12680,,,,,,,4.8,0.001198738,,6.294642857,5.964285714,18.49243902,15.6,4004.210526,3763.636364,90,200,,,,,17,77,6,77,,
Godavari,SRM,NL,14,3,190,180,1.6,16.26,,0.3,18.15853659,,,15.2,15.2,12680,11360,,,,,,,5.066666667,0.001338028,,5.964285714,5.633928571,18.16073171,15.2,3786.666667,4004.210526,100,200,,,,,17,77,6,77,,
Godavari,SRM,NL,14,4,180,170,1.6,16.40,,0.28,18.28487805,,,15.3,15.3,11360,12800,,,,,,,5.4,0.001195313,,5.633928571,5.303571429,18.15853659,15.2,4517.647059,3786.666667,100,180,,,,,19.4,71.3,9.3,71.3,,
Godavari,SRM,NL,14,5,170,180,1.6,16.53,,0.28,18.40682927,,,15.4,15.4,12800,11240,,,,,,,5.133333333,0.001370107,,5.303571429,4.973214286,18.28487805,15.3,3746.666667,4517.647059,100,180,,,,,19.4,71.3,9.3,71.3,,
Godavari,SRM,NL,14,6,180,195,1.6,16.28,,0.28,18.16292683,,,15.2,15.2,11240,11200,,,,,,,4.676923077,0.001357143,,4.973214286,4.642857143,18.40682927,15.4,3446.153846,3746.666667,100,180,,,,,19.4,71.3,9.3,71.3,,
Godavari,SRM,NL,14,7,195,205,1.6,17.00,,0.29,18.89243902,,,15.8,15.8,11200,13400,,,,,,,4.624390244,0.001179104,,4.642857143,4.3125,18.16292683,15.2,3921.95122,3446.153846,100,190,,,,,19.4,71.3,9.3,71.3,,
Godavari,SRM,NL,14,8,205,220,1.6,17.08,,0.33,19.00560976,,,15.9,15.9,13400,15400,,,,,,,4.336363636,0.001032468,,4.3125,3.982142857,18.89243902,15.8,4200,3921.95122,130,200,,,,,19.4,71.3,9.3,71.3,,
Godavari,SRM,NL,14,9,220,180,1.6,14.71,,0.37,16.6797561,,,14,14,15400,13480,,,,,,,4.666666667,0.001038576,,3.982142857,3.651785714,19.00560976,15.9,4493.333333,4200,130,240,,,,,19.4,71.3,9.3,71.3,,
Godavari,SRM,NL,14,10,180,220,1.6,18.60,,0.38,20.58,,,17.2,17.2,13480,16480,,,,,,,4.690909091,0.001043689,,3.651785714,3.321428571,16.6797561,14,4494.545455,4493.333333,130,250,,,,,19.4,71.3,9.3,71.3,,
Godavari,SRM,NL,14,11,220,180,1.6,17.39,,0.375,19.36158537,,,16.2,16.2,16480,13840,,,,,,,5.4,0.00117052,,3.321428571,2.991071429,20.58,17.2,4613.333333,4494.545455,135,240,,,,,17.8,70.8,11.4,70.8,,
Godavari,SRM,NL,14,12,180,210,1.6,18.73,,0.375,20.70304878,,,17.3,17.3,13840,14720,,,,,,,4.942857143,0.001175272,,2.991071429,2.660714286,19.36158537,16.2,4205.714286,4613.333333,135,240,,,,,17.8,70.8,11.4,70.8,,
Godavari,SRM,NL,14,13,210,340,1.6,16.70,,0.34,18.63756098,,,15.6,15.6,14720,15480,,,,,,,2.752941176,0.001007752,,2.660714286,2.330357143,20.70304878,17.3,2731.764706,4205.714286,140,200,,,,,17.8,70.8,11.4,70.8,,
Godavari,SRM,NL,14,14,340,255,1.6,16.30,,0.37,18.26512195,,,15.3,15.3,15480,14920,,,,,,,3.6,0.001025469,,2.330357143,2,18.63756098,15.6,3510.588235,2731.764706,150,220,,,,,17.8,70.8,11.4,70.8,,
Godavari,SRM,NL,15,1,0,180,3,15.30,,0.41,18.71487805,,,15.9,15.9,0,13040,0,0,,,,,5.3,0.001219325,,6.625,6.1625,0,0,4346.666667,0,200,210,,,,,17.8,70.8,11.4,70.8,,
Godavari,SRM,NL,15,2,180,180,1.6,14.31,,0.3,16.20731707,,,13.6,13.6,13040,12960,,,,,,,4.533333333,0.001049383,,6.1625,5.7,18.71487805,15.9,4320,4346.666667,120,180,,,,,17.8,70.8,11.4,70.8,,
Godavari,SRM,NL,15,3,180,190,1.6,16.40,,0.28,18.28487805,,,15.3,15.3,12960,12440,,,,,,,4.831578947,0.001229904,,5.7,5.2375,16.20731707,13.6,3928.421053,4320,100,180,,,,,14.3,81,4.7,81,,
Godavari,SRM,NL,15,4,190,180,1.6,16.53,,0.28,18.40682927,,,15.4,15.4,12440,12560,,,,,,,5.133333333,0.001226115,,5.2375,4.775,18.28487805,15.3,4186.666667,3928.421053,100,180,,,,,14.3,81,4.7,81,,
Godavari,SRM,NL,15,5,180,190,1.6,16.17,,0.275,18.04207317,,,15.1,15.1,12560,12920,,,,,,,4.768421053,0.001168731,,4.775,4.3125,18.40682927,15.4,4080,4186.666667,100,175,,,,,14.3,81,4.7,81,,
Godavari,SRM,NL,15,6,190,195,1.6,16.05,,0.275,17.92012195,,,15,15,12920,12000,,,,,,,4.615384615,0.00125,,4.3125,3.85,18.04207317,15.1,3692.307692,4080,100,175,,,,,14.3,81,4.7,81,,
Godavari,SRM,NL,15,7,195,160,1.6,15.09,,0.26,16.94780488,,,14.2,14.2,12000,11680,,,,,,,5.325,0.001215753,,3.85,3.3875,17.92012195,15,4380,3692.307692,85,175,,,,,14.3,81,4.7,81,,
Godavari,SRM,NL,15,8,160,165,1.6,14.21,,0.28,16.0897561,,,13.5,13.5,11680,11040,,,,,,,4.909090909,0.001222826,,3.3875,2.925,16.94780488,14.2,4014.545455,4380,100,180,,,,,14.3,81,4.7,81,,
Godavari,SRM,NL,15,9,165,185,1.6,17.25,,0.29,19.13634146,,,16,16,11040,13500,,,,,,,5.189189189,0.001185185,,2.925,2.4625,16.0897561,13.5,4378.378378,4014.545455,110,180,,,,,14.3,81,4.7,81,,
Godavari,SRM,NL,15,10,185,155,1.6,16.40,,0.28,18.28487805,,,15.3,15.3,13500,12300,,,,,,,5.922580645,0.001243902,,2.4625,2,19.13634146,16,4761.290323,4378.378378,100,180,,,,,14.3,81,4.7,81,,
Godavari,SRM,NL,16,1,0,350,2.4,16.89,,0.3,19.58780488,,,16.5,16.5,0,15480,0,0,,,,,2.828571429,0.001065891,,6.625,6.111111111,0,0,2653.714286,0,100,200,,,,,13,82,5,82,,
Godavari,SRM,NL,16,2,350,190,1.6,16.16,,0.28,18.04097561,,,15.1,15.1,15480,11680,,,,,,,4.768421053,0.001292808,,6.111111111,5.597222222,19.58780488,16.5,3688.421053,2653.714286,100,180,,,,,13,82,5,82,,
Godavari,SRM,NL,16,3,190,170,1.6,14.82,,0.28,16.6995122,,,14,14,11680,10600,,,,,,,4.941176471,0.001320755,,5.597222222,5.083333333,18.04097561,15.1,3741.176471,3688.421053,100,180,,,,,13,82,5,82,,
Godavari,SRM,NL,16,4,170,200,1.6,14.55,,0.3,16.45121951,,,13.8,13.8,10600,12240,,,,,,,4.14,0.001127451,,5.083333333,4.569444444,16.6995122,14,3672,3741.176471,110,190,,,,,13,82,5,82,,
Godavari,SRM,NL,16,5,200,165,1.6,12.38,,0.28,14.2604878,,,12,12,12240,10760,,,,,,,4.363636364,0.001115242,,4.569444444,4.055555556,16.45121951,13.8,3912.727273,3672,100,180,,,,,13,82,5,82,,
Godavari,SRM,NL,16,6,165,160,1.6,13.84,,0.28,15.72390244,,,13.2,13.2,10760,9680,,,,,,,4.95,0.001363636,,4.055555556,3.541666667,14.2604878,12,3630,3912.727273,100,180,,,,,13,82,5,82,,
Godavari,SRM,NL,16,7,160,165,1.6,15.31,,0.28,17.18731707,,,14.4,14.4,9680,9320,,,,,,,5.236363636,0.001545064,,3.541666667,3.027777778,15.72390244,13.2,3389.090909,3630,100,180,,,,,5.4,92.6,2,92.6,,
Godavari,SRM,NL,16,8,165,250,1.6,16.53,,0.28,18.40682927,,,15.4,15.4,9320,13800,,,,,,,3.696,0.001115942,,3.027777778,2.513888889,17.18731707,14.4,3312,3389.090909,100,180,,,,,5.4,92.6,2,92.6,,
Godavari,SRM,NL,16,9,250,215,1.6,13.03,,0.15,14.77682927,,,12.4,12.4,13800,11520,,,,,,,3.460465116,0.001076389,,2.513888889,2,18.40682927,15.4,3214.883721,3312,100,50,,,,,5.4,92.6,2,92.6,,
Godavari,SRM,NL,17,1,0,325,1.6,16.77,,0.28,18.65073171,,,15.6,15.6,0,13680,0,0,,,,,2.88,0.001140351,,6.625,6.294642857,0,0,2525.538462,0,100,180,,,,,5.4,92.6,2,92.6,,
Godavari,SRM,NL,17,2,325,200,1.6,16.83,,0.33,18.76170732,,,15.7,15.7,13680,13600,,,,,,,4.71,0.001154412,,6.294642857,5.964285714,18.65073171,15.6,4080,2525.538462,100,230,,,,,12.4,83,4.6,83,,
Godavari,SRM,NL,17,3,200,170,1.6,14.92,,0.3,16.81707317,,,14.1,14.1,13600,11040,,,,,,,4.976470588,0.001277174,,5.964285714,5.633928571,18.76170732,15.7,3896.470588,4080,100,200,,,,,12.4,83,4.6,83,,
Godavari,SRM,NL,17,4,170,185,1.6,16.60,,0.32,18.52,,,15.5,15.5,11040,12760,,,,,,,5.027027027,0.001214734,,5.633928571,5.303571429,16.81707317,14.1,4138.378378,3896.470588,100,220,,,,,12.4,83,4.6,83,,
Godavari,SRM,NL,17,5,185,180,1.6,16.35,,0.325,18.275,,,15.3,15.3,12760,13400,,,,,,,5.1,0.001141791,,5.303571429,4.973214286,18.52,15.5,4466.666667,4138.378378,100,225,,,,,12.4,83,4.6,83,,
Godavari,SRM,NL,17,6,180,165,1.6,12.92,,0.34,14.85707317,,,12.5,12.5,13400,11200,,,,,,,4.545454545,0.001116071,,4.973214286,4.642857143,18.275,15.3,4072.727273,4466.666667,100,240,,,,,12.4,83,4.6,83,,
